dummy,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
1,4/2/2015,4,1.75,1790,8372,1,0,0,4,8,1340,450,1976,0,98033,47.6605,-122.189,2180,10500,8.09
1,6/9/2014,2,1.75,1610,158558,1.5,0,0,2,6,1610,0,1948,0,98065,47.5319,-121.84,1800,3572,2.8
1,3/9/2015,3,2.5,1450,3850,2,0,0,3,7,1450,0,2004,0,98065,47.5318,-121.85,1970,3748,3.59
1,3/17/2015,3,2.5,2110,9773,1,0,0,3,9,2110,0,1986,0,98006,47.5628,-122.115,2560,11787,7.8
1,4/6/2015,3,1.75,1170,11960,1,0,0,4,7,1170,0,1969,0,98042,47.3279,-122.136,1230,9800,2.2995
1,4/8/2015,2,1,1160,5395,1,0,0,3,7,860,300,1940,0,98103,47.7007,-122.354,1664,5363,3.5
1,5/12/2015,4,1.5,2030,3300,1.5,0,0,4,8,1530,500,1927,0,98116,47.5855,-122.383,2610,5400,7.5
1,7/23/2014,2,1,1210,17389,1,0,0,4,5,1210,0,1948,0,98059,47.5044,-122.148,2140,14419,2.59
1,4/8/2015,4,3.25,3640,13530,1,0,0,3,9,2570,1070,1924,2000,98039,47.6293,-122.238,2760,15000,16.5
1,12/8/2014,3,2.5,2680,43995,2,0,0,3,9,2680,0,1986,0,98077,47.7655,-122.086,2520,37277,6
1,8/27/2014,3,2,1320,5665,1,0,0,3,7,1320,0,1986,0,98023,47.3096,-122.357,1336,7080,2.25
1,7/21/2014,2,1,680,2550,1,0,0,4,5,680,0,1901,0,98117,47.6767,-122.388,1120,5100,3.65
1,4/13/2015,6,2.5,2820,8600,1,0,0,5,8,1430,1390,1967,0,98006,47.565,-122.144,2070,8900,8.9388
1,5/1/2015,4,3.75,3730,17000,2,0,3,4,10,2820,910,1986,0,98040,47.5355,-122.242,3880,15550,15.6
1,3/24/2015,5,4,4690,8208,2,0,0,3,9,3040,1650,1926,0,98112,47.6321,-122.304,3300,8001,20.5
1,6/2/2014,3,1,950,4250,1.5,0,0,5,6,950,0,1948,0,98122,47.609,-122.307,2130,5120,4.69
1,12/17/2014,4,2.75,2160,7200,1,0,0,4,7,1220,940,1976,0,98034,47.7177,-122.224,1790,7614,4.45
1,9/18/2014,4,2.5,3490,18521,2,0,0,4,9,3490,0,1990,0,98077,47.7406,-122.07,2850,18521,7.34
1,10/10/2014,3,2.5,1730,4408,2,0,0,3,8,1730,0,1996,0,98029,47.5683,-122.005,1730,4408,4.45
1,7/8/2014,3,2,1320,6000,1.5,0,0,4,7,1320,0,1920,0,98144,47.5752,-122.304,1620,4000,4.1
1,3/19/2015,3,1,1864,6978,1,0,0,4,7,1864,0,1958,0,98002,47.285,-122.206,990,8000,2.35
1,6/2/2014,3,1.5,2030,8880,1,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,4.04
1,3/16/2015,3,2.25,1800,15903,1,0,0,3,8,1340,460,1986,0,98038,47.3813,-122.043,2000,15233,3.3562
1,9/30/2014,3,2.25,2110,13300,2,0,0,4,8,2110,0,1985,0,98038,47.3725,-122.06,2470,14000,3.7
1,7/29/2014,4,3.5,3930,16970,2,0,0,3,9,3930,0,1997,0,98019,47.7412,-121.966,2740,17219,5.75
1,5/4/2015,3,1,1140,10477,1,0,0,3,6,1140,0,1942,0,98168,47.4874,-122.306,1190,9750,1.58
1,8/21/2014,2,1,1280,12086,1,0,0,3,7,850,430,1983,0,98074,47.634,-122.033,1280,10452,4.4
1,2/9/2015,4,1,2170,12100,1,0,0,5,7,2170,0,1961,0,98033,47.6893,-122.164,1270,12844,5.65
1,6/20/2014,3,2.25,1750,1879,3,0,0,3,8,1750,0,2001,0,98107,47.6722,-122.391,1750,3155,5.25
1,4/22/2015,4,2.25,2860,40284,2,0,0,3,10,2860,0,1983,0,98072,47.7308,-122.115,2670,92782,8.72
1,12/15/2014,3,1,1080,6250,1,0,0,2,5,1080,0,1950,0,98168,47.5045,-122.33,1070,6250,1.24
1,6/25/2014,5,3.25,3160,5000,2,0,2,3,10,2180,980,2005,0,98199,47.6464,-122.405,3160,5746,9.57
1,7/31/2014,4,2.75,2090,8064,2,0,0,5,7,2090,0,1967,0,98033,47.6829,-122.195,1460,8400,7.1
1,1/7/2015,3,3.25,3190,5283,2,0,0,3,9,3190,0,2007,0,98029,47.5534,-122.002,2950,5198,7.65
1,5/11/2015,4,1,1610,2982,1.5,0,0,4,7,1610,0,1925,0,98144,47.587,-122.294,1610,4040,5.35
1,5/11/2015,3,1,910,6630,1,0,0,4,6,910,0,1912,0,98103,47.6947,-122.346,950,5100,2.45
1,5/6/2014,3,1,1050,6874,1,0,0,3,6,1050,0,1954,0,98133,47.762,-122.355,1500,8954,2.5
1,5/21/2014,3,2,1440,4421,1,0,0,3,8,1440,0,2007,0,98053,47.7188,-122.024,1440,4157,4.138
1,10/9/2014,4,2,1690,35346,1,0,0,3,7,1690,0,1967,0,98008,47.6149,-122.124,2050,37846,6.125
1,9/26/2014,4,2.75,3220,16145,2,0,0,3,10,3220,0,1993,0,98075,47.5786,-121.995,3200,12921,6.89
1,10/24/2014,2,1,840,7414,1,0,0,4,6,840,0,1928,0,98033,47.6771,-122.172,1740,9784,3.6
1,11/4/2014,3,2,1710,134489,1,0,2,5,7,1710,0,1952,0,98022,47.2207,-121.984,1700,63823,3.97
1,8/20/2014,4,2.25,1890,8034,1,0,0,4,8,1890,0,1967,0,98008,47.6338,-122.117,1920,7210,5.21
1,5/6/2014,4,2.5,2290,12047,2,0,0,4,9,2290,0,1988,0,98006,47.5599,-122.105,3130,15666,7.36
1,2/27/2015,2,2.25,2320,18919,2,1,4,4,8,2320,0,1976,0,98070,47.3905,-122.462,1610,18919,6
1,1/6/2015,4,1,1170,34925,1,0,0,4,6,1170,0,1942,0,98065,47.5305,-121.841,1610,28108,2.825
1,12/17/2014,4,1.75,1930,6720,1,0,2,3,8,1130,800,1959,0,98115,47.6935,-122.312,1850,6380,4.95
1,9/9/2014,3,1.75,2500,6840,1,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,4.25
1,8/11/2014,2,1,1070,9750,1,0,0,3,7,1070,0,1947,0,98155,47.7532,-122.318,1500,8775,3.27
1,12/16/2014,3,1,1010,7920,1,0,0,3,6,1010,0,1925,0,98126,47.5249,-122.37,1520,7560,2.16
1,8/25/2014,1,1,950,10585,1.5,0,0,3,6,950,0,1929,0,98115,47.6968,-122.297,1400,7056,3.77
1,2/26/2015,3,2.5,2030,1160,3,0,0,3,9,1970,60,2007,0,98004,47.6213,-122.2,1950,1160,9.1
1,10/27/2014,4,3,1840,7510,2,0,0,5,8,1840,0,1988,2013,98092,47.2595,-122.218,1650,7957,2.68
1,8/22/2014,3,2.5,2420,9000,2,0,0,4,9,2420,0,1987,0,98007,47.6599,-122.146,2630,9000,7.52888
1,5/21/2014,3,1.75,1300,62290,1,0,0,3,7,1300,0,1983,0,98053,47.6529,-121.979,1850,52272,5.4
1,4/2/2015,3,2.5,2540,6762,2,0,0,3,10,2540,0,1998,0,98007,47.6239,-122.144,2870,6631,7.35
1,11/1/2014,4,2.5,2990,5342,2,0,0,3,8,2990,0,2004,0,98074,47.6124,-122.009,2990,5936,6.445
1,5/23/2014,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500,4.646
1,7/8/2014,3,2.5,3830,48743,2,0,0,3,11,3830,0,1991,0,98006,47.5663,-122.125,2950,8299,11.5
1,6/30/2014,4,1.5,1800,3245,1.5,0,0,4,8,1800,0,1929,0,98103,47.6605,-122.331,1800,4275,8.75
1,5/15/2014,3,1.5,1490,8475,1,0,0,4,7,1490,0,1963,0,98052,47.6571,-122.133,1490,8540,4.125
1,10/27/2014,2,1,1220,7250,1,0,0,4,6,1220,0,1914,0,98010,47.3585,-121.975,1350,20250,1.35
1,10/17/2014,3,2.25,1920,7300,1,0,0,3,7,1240,680,1961,0,98008,47.6078,-122.128,1920,7700,4.65
1,4/9/2015,3,2.5,3050,6000,1,0,3,3,8,1720,1330,1984,0,98177,47.7701,-122.389,2340,7200,7.15
1,4/1/2015,3,1,1500,6800,1,0,0,3,7,1500,0,1943,0,98105,47.6706,-122.268,1500,6800,5.25
1,12/2/2014,4,2.25,2170,8050,1,0,0,3,7,1220,950,1976,0,98072,47.7354,-122.174,1820,7700,4.66
1,1/13/2015,3,3.25,1520,1500,3,0,0,3,7,1520,0,2000,0,98107,47.67,-122.389,1520,1323,5
1,11/14/2014,4,2.25,2500,10890,1,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,2500,7467,4.88
1,7/29/2014,3,2.25,3200,3800,2,0,0,5,9,2650,550,1914,0,98102,47.638,-122.317,2400,3900,9.95
1,9/18/2014,5,2.25,2300,11505,1,0,0,3,8,1300,1000,1963,0,98030,47.3812,-122.223,2350,11505,2.9895
1,9/30/2014,3,1.75,1200,9266,1,0,0,4,7,1200,0,1960,0,98002,47.314,-122.208,1200,9266,2.35
1,9/11/2014,4,1.75,1760,94525,1.5,0,0,3,7,1760,0,1988,0,98075,47.5882,-122.07,3030,34848,5.55
1,5/30/2014,4,3.5,3760,5000,2,0,0,3,9,2860,900,2014,0,98117,47.6826,-122.394,1340,5000,9.19204
1,3/6/2015,3,1,1350,7973,1.5,0,0,3,7,1350,0,1954,0,98188,47.4323,-122.292,1310,7491,2.7245
1,11/21/2014,3,1.75,2180,14734,2,0,0,3,9,2180,0,1990,0,98045,47.4831,-121.767,2300,21618,4.88
1,10/10/2014,2,1,1050,9000,1.5,0,0,4,7,1050,0,1984,0,98003,47.2887,-122.299,1550,9600,2.19
1,5/21/2014,4,2.75,2550,8632,1,0,0,3,8,1700,850,1972,0,98033,47.6477,-122.197,2550,9534,6.91
1,5/19/2014,4,2.5,3190,8684,1,0,3,5,9,1680,1510,1967,0,98006,47.5619,-122.162,3160,8684,12.2
1,5/8/2015,2,1,910,4191,1,0,0,3,6,910,0,1910,0,98117,47.6929,-122.36,1480,6050,2.75
1,5/28/2014,3,1.5,1300,12240,1,0,0,3,7,1300,0,1963,0,98028,47.737,-122.243,2040,9326,3.65
1,2/19/2015,4,2.25,2930,9840,1,0,0,4,8,1560,1370,1977,0,98023,47.3103,-122.382,2800,8374,4.2
1,5/4/2015,3,2.5,1810,3930,2,0,0,3,8,1810,0,2008,0,98053,47.7169,-122.02,1560,5100,5.4
1,12/16/2014,4,2.5,2390,38258,2,0,0,3,8,2390,0,2001,0,98072,47.7433,-122.094,1960,17113,5.575
1,8/22/2014,4,1.75,1660,11664,1,0,0,3,6,1010,650,1952,0,98168,47.4943,-122.331,1670,9975,2.2
1,9/24/2014,4,2.5,2170,204296,1,0,0,4,7,2170,0,1980,0,98022,47.281,-121.933,1760,154202,4
1,11/3/2014,4,2.5,2860,9159,1,0,0,4,8,1530,1330,1989,0,98033,47.6923,-122.2,2070,8680,7.505
1,12/4/2014,2,2,1510,4000,1,0,0,4,7,1010,500,1900,0,98103,47.6582,-122.345,1920,4000,5.95
1,8/6/2014,4,1.75,1840,5100,1,0,0,4,5,1840,0,1933,0,98056,47.5209,-122.205,2160,5400,3.27
1,8/28/2014,3,2.25,1620,1062,3,0,0,3,8,1620,0,2014,0,98122,47.6051,-122.304,1560,1728,4.9
1,9/3/2014,2,2.5,1900,2983,2,0,0,3,8,1900,0,2006,0,98053,47.7029,-122.015,1510,3876,5.3
1,7/15/2014,5,2,1900,5000,1,0,2,3,8,1720,180,1957,0,98107,47.6735,-122.362,1770,5000,6.3
1,5/5/2014,3,2.5,3240,7857,2,0,0,3,10,3240,0,1994,0,98075,47.5857,-122.038,2970,7857,8
1,2/25/2015,4,2.5,2590,6394,2,0,0,3,8,2590,0,2003,0,98028,47.7599,-122.233,2500,5328,5.33
1,3/9/2015,3,1.5,1200,1848,2,0,0,3,8,1200,0,1966,0,98055,47.4658,-122.191,1270,1848,1.85
1,10/14/2014,4,3.5,4560,41636,2,0,0,3,9,4170,390,1995,0,98006,47.5589,-122.116,2990,11381,11
1,8/14/2014,3,2.5,3150,21893,2,0,0,3,9,3150,0,2006,0,98014,47.6455,-121.901,2280,21886,5.3
1,8/22/2014,3,2.25,2730,10675,2,0,0,3,9,2730,0,1990,0,98074,47.6289,-122.042,2770,10570,6.78
1,6/5/2014,4,3.5,3500,8547,2,0,0,3,9,2500,1000,1994,0,98006,47.5613,-122.126,2350,10270,7.99
1,9/11/2014,4,2.5,1820,7930,2,0,0,5,7,1820,0,1989,0,98038,47.359,-122.05,1490,7930,2.86
1,2/2/2015,3,2.5,1500,7350,1,0,0,2,7,1060,440,1979,0,98023,47.3025,-122.382,1390,7770,2.79
1,3/24/2015,4,2.5,2540,12843,2,0,0,3,9,2540,0,1992,0,98030,47.3866,-122.169,2410,9383,3.509
1,7/1/2014,1,0.75,370,1801,1,0,0,5,5,370,0,1923,0,98117,47.6778,-122.389,1340,5000,2.76
1,6/13/2014,3,2.5,2040,4627,2,0,0,3,8,2040,0,1992,0,98052,47.6365,-122.108,2230,4500,5.8
1,4/23/2015,4,3,2300,7609,2,0,0,4,7,2300,0,1976,0,98002,47.2943,-122.227,940,5937,2.24
1,1/27/2015,4,2.5,2320,5493,2,0,0,3,8,2320,0,2004,0,98028,47.7727,-122.229,2450,5471,5.3
1,9/30/2014,3,1.5,1430,8000,1,0,0,5,7,1430,0,1948,0,98155,47.772,-122.322,1410,9820,3.3
1,10/20/2014,4,2.5,2900,6736,2,0,0,3,8,2900,0,2013,0,98059,47.4954,-122.152,2900,6736,5.27
1,3/23/2015,4,2.25,2110,6375,1,0,2,4,8,1600,510,1941,0,98115,47.6819,-122.272,2760,6375,9.25
1,7/22/2014,4,2,2280,10319,1,0,3,4,8,1270,1010,1989,0,98198,47.3594,-122.322,2280,9767,4.2
1,5/11/2015,4,2.5,4090,215186,2,0,0,4,8,3670,420,1979,0,98092,47.2964,-122.116,2430,142005,6.4
1,6/20/2014,3,2.25,1860,11227,2,0,0,3,7,1860,0,1995,0,98038,47.3879,-122.031,1820,8800,3.3
1,8/21/2014,2,1,1240,7590,1,0,0,4,7,1040,200,1939,0,98133,47.7061,-122.34,1190,5692,3.5995
1,6/19/2014,4,2.75,3010,15992,2,0,0,3,11,3010,0,1996,0,98075,47.5895,-121.994,3330,12333,7.75
1,2/10/2015,4,2.25,2210,14073,1,0,0,3,8,1630,580,1978,0,98059,47.4774,-122.142,2340,11340,4.35
1,7/4/2014,3,2.5,2320,7609,2,0,0,3,8,2320,0,2003,0,98027,47.5391,-122.069,2590,4000,6
1,11/13/2014,4,2.75,4110,8400,2,0,1,3,9,3130,980,1928,2013,98125,47.717,-122.281,2820,8400,12
1,12/17/2014,4,2.5,2798,5085,2,0,0,3,9,2798,0,2011,0,98092,47.3308,-122.187,2502,5707,4.4
1,3/3/2015,3,1.75,1930,14389,1,0,0,3,7,1130,800,1963,1998,98155,47.7733,-122.317,1730,14378,3.85
1,5/13/2014,4,1.75,2180,13529,1,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529,4.05
1,8/6/2014,3,1,1630,6009,1,0,3,4,8,1630,0,1954,0,98117,47.693,-122.383,2120,6009,5.5
1,8/28/2014,3,3,1520,1884,3,0,0,3,8,1520,0,2009,0,98125,47.7176,-122.284,1360,1939,3.99
1,8/21/2014,3,1.75,1995,18360,2,0,0,3,7,1995,0,1957,0,98198,47.4129,-122.322,1980,13640,2.715
1,9/10/2014,5,3.5,3672,9742,2,0,0,3,9,3006,666,2006,0,98092,47.3255,-122.192,2140,9118,4.05
1,2/6/2015,3,1.5,2480,9900,2,0,3,3,10,2130,350,1940,0,98177,47.7018,-122.381,2860,9288,14.7
1,5/12/2014,4,3.25,3270,5187,2,0,0,3,9,3110,160,2014,0,98052,47.6966,-122.133,3600,5825,10.3
1,1/27/2015,3,1.5,1560,8314,1,0,0,3,7,1560,0,1962,0,98031,47.4117,-122.209,1820,8925,2.735
1,7/15/2014,4,2.25,2290,12174,1,1,4,3,7,1490,800,1948,0,98178,47.5114,-122.245,2290,9379,8.405
1,5/28/2014,4,2.5,3753,7204,2,0,0,3,10,3336,417,2008,0,98023,47.3011,-122.385,3494,9375,3.63
1,2/26/2015,4,3,3510,12410,2,0,0,4,9,3510,0,1976,0,98005,47.6381,-122.166,3000,13209,9.7
1,3/16/2015,3,1.75,1470,9750,1,0,0,4,7,1470,0,1978,0,98052,47.6975,-122.12,1800,9600,4.9
1,8/18/2014,3,2.5,1590,7819,2,0,0,3,7,1590,0,1992,0,98055,47.4367,-122.199,1790,7733,3.38
1,12/12/2014,4,2.75,2080,9600,1,0,0,3,8,1240,840,1979,0,98034,47.7149,-122.235,1880,9525,4.36
1,3/6/2015,4,2.5,2506,6232,2,0,0,3,7,2506,0,2006,0,98030,47.3734,-122.182,2070,8260,3.6507
1,3/31/2015,2,2.5,1414,1960,2,0,0,3,8,1414,0,1986,0,98006,47.5423,-122.189,1414,2511,4.28
1,7/21/2014,4,2.25,2280,7500,1,0,0,4,7,1140,1140,1963,0,98198,47.4182,-122.332,1660,8000,3.35
1,8/4/2014,4,2.5,2310,5573,2,0,0,4,9,2310,0,2003,0,98056,47.5197,-122.2,2310,6189,5.25
1,11/17/2014,3,1,1000,6020,1,0,0,3,6,1000,0,1944,0,98166,47.4793,-122.346,1300,8640,2.2
1,10/23/2014,3,3,3850,38830,2,0,1,3,10,3850,0,2000,0,98006,47.5535,-122.191,2970,14050,8.2
1,4/14/2015,4,2.5,1940,3200,2,0,0,3,8,1940,0,2004,0,98058,47.4583,-122.118,1900,3200,3.8
1,8/8/2014,4,2.25,2880,8882,2,0,0,4,8,2480,400,1965,0,98115,47.6999,-122.284,2460,9610,7.25
1,1/23/2015,3,1.5,2840,10182,1,0,0,3,8,1510,1330,1951,0,98056,47.524,-122.2,2210,9669,2.5
1,10/14/2014,4,2.75,3150,7379,1.5,0,0,4,7,2430,720,1915,0,98115,47.6968,-122.3,1990,7379,6.4
1,8/4/2014,3,1.75,1560,7930,2,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073,3.6
1,11/24/2014,3,2.5,2430,5128,1,0,1,3,8,1270,1160,1978,0,98136,47.5198,-122.389,2510,5330,5.6
1,4/24/2015,3,2.5,2170,1984,2.5,0,0,3,8,2170,0,2008,0,98027,47.5401,-122.027,2150,1984,6.45
1,7/21/2014,4,2.5,2590,5756,2,0,0,3,8,2590,0,2001,0,98065,47.5356,-121.875,2620,6109,5.76
1,5/8/2014,3,1.75,1390,7399,1,0,0,4,7,1390,0,1975,0,98031,47.4183,-122.182,1460,7800,2.46
1,5/13/2014,4,2.5,3560,11119,1,0,2,3,10,2290,1270,1986,0,98004,47.6456,-122.19,3290,11385,8.6
1,8/21/2014,3,2.5,1980,7807,2,0,0,4,9,1980,0,1989,0,98033,47.6884,-122.204,1590,7579,7.75
1,4/23/2015,6,4,5310,12741,2,0,2,3,10,3600,1710,1967,0,98040,47.5696,-122.213,4190,12632,10.5
1,1/7/2015,4,2.75,3580,12000,1,0,0,3,10,1840,1740,1979,0,98074,47.6319,-122.05,2910,12428,8.799
1,12/31/2014,3,2.75,1840,68479,1,0,2,3,8,1340,500,1989,0,98014,47.6802,-121.908,2060,61903,4.065
1,5/8/2014,2,1.75,2200,89298,1,0,0,3,7,1100,1100,1973,0,98027,47.4633,-121.976,2590,89298,2.95
1,7/28/2014,3,2.5,1600,7982,2,0,0,3,8,1600,0,1993,0,98001,47.3397,-122.266,1890,9830,3.15
1,5/5/2015,3,2.5,2030,8000,2,0,0,3,7,2030,0,1997,0,98031,47.4024,-122.216,2290,7945,3.05
1,12/19/2014,2,1,980,3915,1,0,0,4,7,980,0,1919,0,98118,47.5589,-122.29,1425,1576,3.75
1,2/11/2015,2,1,700,9500,1,0,0,3,6,700,0,1951,0,98118,47.5294,-122.276,1020,5617,1.9
1,7/24/2014,3,2,2170,3978,1,0,0,5,7,1340,830,1919,0,98116,47.571,-122.391,1350,4680,3.3
1,6/12/2014,2,1,820,10450,1,0,0,4,7,820,0,1965,0,98055,47.4261,-122.199,1240,11200,1.73
1,3/4/2015,2,1,800,4342,1,0,0,3,6,670,130,1927,0,98115,47.6997,-122.316,1210,4343,4.1
1,9/2/2014,3,1.75,1600,14250,1,0,0,3,7,1070,530,1979,0,98023,47.3272,-122.355,2140,14960,3.165
1,4/12/2015,2,1,990,45528,1,0,0,4,7,990,0,1992,0,98070,47.5013,-122.463,1730,45528,2.8
1,9/12/2014,4,2.5,2330,45860,2,0,0,3,9,2330,0,1989,0,98075,47.5842,-121.992,2930,5020,5.85
1,11/20/2014,2,1,880,6900,1,0,0,3,6,880,0,1943,0,98056,47.4903,-122.191,1060,8000,1.9
1,10/21/2014,3,2.75,3290,11441,2,0,0,4,10,3290,0,1988,0,98023,47.3052,-122.34,2600,12070,5.15
1,10/17/2014,3,1.75,1530,8829,1,0,0,5,8,1530,0,1972,0,98006,47.545,-122.171,2060,9226,5
1,3/13/2015,4,2.5,2870,6776,2,0,0,3,8,2870,0,2004,0,98065,47.539,-121.878,2770,6658,5.55
1,11/13/2014,2,1.5,893,965,2,0,0,3,8,893,0,2007,0,98122,47.6187,-122.301,1340,1436,3.5995
1,6/4/2014,3,2.5,1520,2208,2,0,0,3,8,1040,480,2007,0,98119,47.6419,-122.374,1610,1618,4.9995
1,11/20/2014,4,1.5,1580,7350,1,0,0,4,7,960,620,1963,0,98052,47.6734,-122.154,1560,7350,4.52
1,9/23/2014,3,1.5,1950,1963,3,0,0,3,8,1950,0,2002,0,98117,47.6904,-122.397,1590,2028,5.3
1,1/15/2015,3,2.5,1500,10652,2,0,0,4,7,1500,0,1981,0,98031,47.4015,-122.176,1610,7417,2.4
1,9/5/2014,3,3.25,3230,7639,2,0,0,3,10,3230,0,1999,0,98074,47.6338,-122.063,3230,7772,8.175
1,5/28/2014,2,1.75,1350,6315,1,0,0,3,8,1350,0,2005,0,98053,47.7141,-122.032,1665,5390,4.29
1,6/23/2014,3,2,1200,5029,1,0,0,3,6,880,320,1937,0,98115,47.6936,-122.294,1510,5854,4.2
1,9/24/2014,4,3.5,2770,8763,2,0,0,3,8,2100,670,1996,0,98003,47.2625,-122.308,2030,7242,3.59
1,10/27/2014,4,2.75,3030,18400,1.5,0,3,3,9,2360,670,1973,0,98034,47.7019,-122.243,3030,12486,9.01
1,7/16/2014,3,1.75,1670,5375,1,0,0,3,7,1270,400,1952,0,98199,47.6416,-122.397,1460,6125,6.99
1,2/19/2015,4,3,1530,8306,2,0,0,3,7,1530,0,2010,0,98042,47.3528,-122.146,1930,6925,2.6
1,7/22/2014,3,2.25,2190,45738,1,0,0,3,8,2190,0,1990,0,98052,47.7108,-122.12,2970,4496,6.2
1,4/29/2015,3,2.5,1530,2890,2,0,0,3,7,1530,0,2001,0,98108,47.5434,-122.293,1540,2890,3.2
1,11/4/2014,3,1.75,1880,11700,1,0,0,4,7,1880,0,1968,0,98092,47.3213,-122.187,2230,35200,2.995
1,10/14/2014,3,2.5,2070,39768,2,0,0,3,8,2070,0,1988,0,98077,47.7696,-122.036,2740,44866,5.4295
1,9/16/2014,2,1,680,6400,1,0,0,3,6,680,0,1943,0,98168,47.5136,-122.316,1240,7800,1.799
1,10/23/2014,2,1,990,4332,1,0,0,3,7,990,0,1909,0,98103,47.6528,-122.331,1920,3420,6.2
1,10/27/2014,3,1.25,1230,4500,1.5,0,0,4,7,1230,0,1913,0,98118,47.5301,-122.271,1310,5000,2.75
1,8/1/2014,3,3,1320,1071,2,0,0,3,7,1080,240,2003,0,98144,47.5942,-122.296,1780,7715,3.59
1,10/2/2014,3,3.25,1380,1234,3,0,0,3,8,1380,0,2006,0,98103,47.6935,-122.342,1370,1282,3.79
1,12/4/2014,3,2.25,1430,7222,2,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,7220,2.8
1,7/11/2014,3,1,1060,9123,1,0,0,3,7,1060,0,1952,0,98004,47.6218,-122.193,1620,9121,6.412
1,11/19/2014,4,2.5,2100,3125,2,0,2,3,7,1400,700,1907,1993,98107,47.6634,-122.358,2060,5040,5.95
1,10/23/2014,2,1,870,4000,1,0,2,3,7,870,0,1950,0,98126,47.5682,-122.374,1690,4000,4.35
1,10/2/2014,3,1,1070,4800,1,0,0,3,6,970,100,1947,0,98126,47.5187,-122.377,1120,1198,2.65
1,3/14/2015,5,2.5,2100,14395,1,0,0,3,7,1140,960,1983,0,98155,47.7723,-122.317,1830,8700,4.2
1,5/20/2014,4,2.75,2620,13777,1.5,0,2,4,9,1720,900,1926,0,98144,47.58,-122.285,3530,9287,9.78
1,8/28/2014,3,1.75,1810,34500,1,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,2090,9735,2.995
1,2/11/2015,5,1.5,3050,2992,1.5,0,0,4,8,1920,1130,1931,0,98112,47.621,-122.302,1200,1209,7.6
1,5/22/2014,3,2.5,2670,10496,2,0,0,3,9,2670,0,1989,0,98074,47.6272,-122.026,2490,8636,6.575
1,7/9/2014,5,3.25,3320,11340,2,0,0,4,8,2480,840,1999,0,98042,47.3904,-122.154,2330,8339,4.09124
1,5/13/2014,4,2,2250,7500,1,0,0,5,7,1200,1050,1956,0,98005,47.5877,-122.157,1440,7500,5.5
1,4/21/2015,4,1.5,1810,6583,1,0,0,3,7,1500,310,1968,0,98133,47.7273,-122.351,860,8670,7.99
1,4/29/2015,3,2.75,1990,9600,1,0,0,3,8,1530,460,1978,0,98027,47.532,-122.05,2170,10400,5.75
1,4/29/2015,3,2.5,1780,7848,1,0,0,3,7,1320,460,1978,0,98038,47.3608,-122.056,1680,7848,2.705
1,7/3/2014,4,3.75,5070,60123,2,0,0,3,11,5070,0,2000,0,98053,47.6567,-122.004,4920,101930,11
1,4/13/2015,4,2.5,2450,5079,2,0,0,3,9,2450,0,2001,0,98056,47.5214,-122.191,2690,6675,5.55
1,11/5/2014,3,1,860,10426,1,0,0,3,6,860,0,1954,0,98146,47.4987,-122.341,1140,11250,0.82
1,3/25/2015,4,2.5,2110,6069,2,0,0,3,9,2110,0,1999,0,98052,47.6374,-122.111,2180,9000,6.89
1,6/23/2014,4,1.5,1720,6417,1,0,0,3,7,1720,0,1953,0,98125,47.7268,-122.311,1430,6240,3.6
1,11/7/2014,3,1,1400,10800,1,0,0,3,6,1400,0,1962,0,98034,47.719,-122.202,1430,10000,2.799
1,5/14/2014,5,1.75,2220,6000,1.5,0,0,3,7,1420,800,1923,0,98199,47.648,-122.384,1550,1715,6.075
1,10/21/2014,3,2.5,2849,9588,2,0,0,3,10,2849,0,2001,0,98074,47.6487,-122.079,3190,8897,7.98
1,8/21/2014,3,1.5,1930,11092,1,0,0,3,7,1500,430,1983,0,98074,47.634,-122.033,1230,10964,4.75
1,5/7/2014,4,4,3680,18804,2,0,0,3,10,3680,0,1990,0,98074,47.6193,-122.014,3200,15954,6.75
1,3/26/2015,4,2.75,3010,3400,2,0,2,3,9,2240,770,1923,2009,98122,47.6142,-122.284,1940,5080,9.25
1,10/7/2014,3,1.75,1970,8540,1,0,3,4,8,1130,840,1950,0,98177,47.7213,-122.365,2280,8540,6.06
1,1/9/2015,3,2,1820,7750,1,0,0,3,8,1820,0,1992,0,98023,47.3169,-122.352,2080,8084,2.7
1,8/13/2014,3,2,2360,5737,2,0,0,3,8,2360,0,2003,0,98028,47.7633,-122.262,1600,9163,3.9
1,8/1/2014,5,2.5,3340,24755,2,0,0,3,10,3340,0,2002,0,98038,47.4565,-122.066,3420,23274,6.99
1,1/25/2015,3,2.5,2140,10136,1,0,0,3,8,1320,820,1958,0,98006,47.5602,-122.184,1980,11200,5.5
